Date,Port,Transect,Serial,Depth_m,Temp_C,Cond_uS_cm,Oxy_mg_L,pH,Turbidity_NTU,Fluor_relative,CDOM_mg_3,PAR_uEinsteins_m2
12-Jul-21,234,wau17,320,22,11.398,219.29,10.033,8.921,0.362,0.315,3.271,78.051
12-Jul-21,234,wau17,320,23,10.389,213.82,10.391,8.961,0.315,0.302,3.279,70.187
12-Jul-21,234,wau17,320,24,9.785,211.614,10.912,8.986,0.334,0.308,3.318,63.588
12-Jul-21,234,wau17,320,25,9.349,208.999,11.399,8.973,0.356,0.321,3.508,56.805
12-Jul-21,234,wau17,320,26,8.867,206.011,11.728,8.97,0.356,0.331,3.515,51.215
12-Jul-21,234,wau17,320,27,8.503,203.348,11.907,8.986,0.342,0.353,3.436,46.44
12-Jul-21,234,wau17,320,28,8.238,201.823,12.21,8.987,0.351,0.385,3.444,40.77
12-Jul-21,234,wau17,320,29,8.037,201.552,12.576,8.973,0.373,0.431,3.46,35.61
12-Jul-21,234,wau17,320,30,7.886,200.634,12.726,8.952,0.367,0.483,3.523,31.467
12-Jul-21,234,wau17,320,31,7.724,197.555,12.693,8.934,0.384,0.559,3.397,27.218
12-Jul-21,234,wau17,320,32,7.54,196.367,12.694,8.921,0.384,0.627,3.318,23.556
12-Jul-21,234,wau17,320,33,7.481,200.897,12.994,8.906,0.384,0.801,3.69,20.116
12-Jul-21,234,wau17,320,34,7.377,194.489,13.091,8.892,0.384,0.824,3.614,17.666
12-Jul-21,234,wau17,320,35,7.161,193.396,12.845,8.879,0.384,0.866,3.555,15.082
12-Jul-21,234,wau17,320,36,7.058,196.825,12.842,8.862,0.388,0.889,3.752,12.735
12-Jul-21,234,wau17,320,37,7.118,193.236,12.879,8.847,0.406,0.942,3.555,11.289
12-Jul-21,234,wau17,320,38,6.866,191.713,12.709,8.834,0.384,0.923,3.555,9.637
12-Jul-21,234,wau17,320,39,6.694,192.515,12.682,8.814,0.384,1.003,3.713,8.343
12-Jul-21,234,wau17,320,40,6.472,190.225,12.765,8.77,0.356,1.015,3.792,7.282
12-Jul-21,234,wau17,320,41,6.208,190.257,12.662,8.724,0.301,0.73,3.871,6.37
12-Jul-21,234,wau17,320,42,6.139,190.117,12.492,8.694,0.301,0.597,3.687,5.787
12-Jul-21,234,wau17,320,43,6.078,188.742,12.36,8.669,0.301,0.524,3.713,5.213
12-Jul-21,234,wau17,320,44,6.043,189.29,12.196,8.651,0.274,0.399,3.634,4.715
12-Jul-21,234,wau17,320,45,6.021,188.835,12.074,8.638,0.296,0.353,3.76,4.335
12-Jul-21,234,wau17,320,46,6.008,188.771,11.892,8.626,0.247,0.342,3.713,3.917
12-Jul-21,234,wau17,320,47,6.005,188.841,11.778,8.614,0.301,0.353,3.634,3.575
12-Jul-21,234,wau17,320,48,6.013,188.094,11.634,8.607,0.247,0.342,3.792,3.25
12-Jul-21,234,wau17,320,49,6.012,188.737,11.49,8.6,0.247,0.342,3.792,2.946
12-Jul-21,234,wau17,320,50,6.019,188.258,11.442,8.595,0.247,0.342,3.713,2.703
12-Jul-21,234,wau17,320,51,6.015,187.942,11.35,8.588,0.274,0.353,3.792,2.477
12-Jul-21,234,wau17,320,52,5.999,188.079,11.207,8.583,0.274,0.372,3.855,2.264
12-Jul-21,234,wau17,320,53,5.993,187.812,11.167,8.579,0.274,0.359,3.812,2.068
12-Jul-21,234,wau17,320,54,5.993,188.247,11.157,8.573,0.274,0.353,3.792,1.898
12-Jul-21,234,wau17,320,55,5.987,187.566,11.165,8.568,0.247,0.342,3.871,1.729
12-Jul-21,234,wau17,320,56,5.987,187.416,11.088,8.562,0.247,0.342,3.792,1.582
12-Jul-21,234,wau17,320,57,5.979,187.815,11.055,8.558,0.247,0.314,3.726,1.468
12-Jul-21,234,wau17,320,58,5.97,187.537,11.105,8.554,0.274,0.331,3.476,1.342
12-Jul-21,234,wau17,320,59,6.012,189.049,11.04,8.548,0.274,0.281,4.128,1.215
12-Jul-21,234,wau12,331,1,18.766,260.903,8.087,8.892,0.376,0.238,3.262,465.277
12-Jul-21,234,wau12,331,2,18.804,260.844,8.29,8.89,0.365,0.272,3.028,393.442
12-Jul-21,234,wau12,331,3,18.769,260.669,8.292,8.89,0.378,0.251,3.113,330.76
12-Jul-21,234,wau12,331,4,18.762,260.68,8.429,8.888,0.356,0.258,3.286,277.56
12-Jul-21,234,wau12,331,5,18.769,260.644,8.401,8.886,0.356,0.285,3.476,252.55
12-Jul-21,234,wau12,331,6,18.763,260.651,8.506,8.887,0.329,0.262,3.239,224.162
12-Jul-21,234,wau12,331,7,18.787,260.779,8.58,8.886,0.307,0.276,2.939,202.934
12-Jul-21,234,wau12,331,8,18.737,260.318,8.51,8.887,0.329,0.331,3.002,190.832
12-Jul-21,234,wau12,331,9,18.671,259.986,8.532,8.886,0.356,0.376,3.002,180.654
12-Jul-21,234,wau12,331,10,18.64,259.856,8.614,8.887,0.356,0.399,3.002,165.002
12-Jul-21,234,wau12,331,11,18.621,259.772,8.633,8.887,0.329,0.422,3.318,156.432
12-Jul-21,234,wau12,331,12,18.599,259.529,8.54,8.888,0.329,0.445,3.318,146.576
12-Jul-21,234,wau12,331,13,18.582,259.429,8.541,8.887,0.329,0.445,3.16,136.265
12-Jul-21,234,wau12,331,14,18.551,259.176,8.561,8.887,0.307,0.481,3.35,127.14
12-Jul-21,234,wau12,331,15,18.483,258.932,8.564,8.887,0.274,0.513,3.397,118.274
12-Jul-21,234,wau12,331,16,18.334,257.242,8.507,8.887,0.301,0.479,3.002,108.736
12-Jul-21,234,wau12,331,17,17.997,254.613,8.466,8.888,0.301,0.536,3.239,98.275
12-Jul-21,234,wau12,331,18,17.599,254.224,8.715,8.889,0.305,0.541,3.092,88.55
12-Jul-21,234,wau12,331,19,17.107,247.892,8.766,8.892,0.329,0.57,3.397,81.682
12-Jul-21,234,wau12,331,20,15.555,237.598,8.882,8.902,0.356,0.661,3.397,72.041
12-Jul-21,234,wau12,331,21,14.143,239.299,9.439,8.896,0.378,0.661,3.46,62.812
12-Jul-21,234,wau12,331,22,13.979,232.257,9.642,8.876,0.384,0.661,3.555,57.976
12-Jul-21,234,wau12,331,23,13.027,226.739,9.594,8.87,0.384,0.547,3.634,50.833
12-Jul-21,234,wau12,331,24,12.659,229.466,10.009,8.882,0.384,0.52,3.318,44.499
12-Jul-21,234,wau12,331,25,12.424,224.958,10.561,8.884,0.384,0.54,3.555,40.169
12-Jul-21,234,wau12,331,26,11.749,219.914,10.549,8.866,0.438,0.467,3.555,35.103
12-Jul-21,234,wau12,331,27,11.349,220.55,10.716,8.845,0.373,0.376,3.555,31.083
12-Jul-21,234,wau12,331,28,11.208,219.192,10.947,8.834,0.356,0.362,3.555,27.981
12-Jul-21,234,wau12,331,29,11.121,218.499,10.881,8.824,0.4,0.356,3.745,24.881
12-Jul-21,234,wau12,331,30,10.911,217.134,10.864,8.821,0.329,0.353,3.792,22.22
12-Jul-21,234,wau12,331,31,10.56,215.23,11.014,8.819,0.351,0.353,3.697,19.796
12-Jul-21,234,wau12,331,32,10.33,213.431,11.102,8.816,0.384,0.359,3.673,17.698
12-Jul-21,234,wau12,331,33,10.118,212.348,11.203,8.813,0.367,0.365,3.618,15.596
12-Jul-21,234,wau12,331,34,9.948,211.915,11.283,8.804,0.389,0.337,3.697,13.767
12-Jul-21,234,wau12,331,35,9.777,210.016,11.244,8.799,0.411,0.319,3.594,12.503
12-Jul-21,234,wau12,331,36,9.612,208.732,11.212,8.794,0.397,0.319,3.555,11.143
12-Jul-21,234,wau12,331,37,9.483,208.791,11.372,8.787,0.373,0.324,3.681,9.847
12-Jul-21,234,wau12,331,38,9.415,208.306,11.443,8.779,0.345,0.317,3.666,8.937
12-Jul-21,234,wau12,331,39,9.371,207,11.354,8.774,0.342,0.291,3.733,8.022
12-Jul-21,234,wau12,331,40,9.333,206.92,11.315,8.767,0.356,0.276,3.792,7.141
12-Jul-21,234,wau12,331,41,9.306,207.584,11.425,8.762,0.301,0.281,3.766,6.521
12-Jul-21,234,wau12,331,42,9.245,205.917,11.405,8.761,0.349,0.274,3.752,5.906
12-Jul-21,234,wau12,331,43,9.168,205.253,11.239,8.756,0.329,0.274,3.792,5.307
12-Jul-21,234,wau12,331,44,9.172,207.299,11.249,8.751,0.344,0.28,3.643,4.652
13-Jul-21,234,wau5,340,1,18.949,262.417,6.332,8.809,0.822,0.476,3.575,115.295
13-Jul-21,234,wau5,340,2,18.902,262.243,6.974,8.816,0.795,0.49,3.42,97.996
13-Jul-21,234,wau5,340,3,18.876,262.016,7.665,8.822,0.785,0.517,3.344,77.924
13-Jul-21,234,wau5,340,4,18.865,261.872,7.984,8.822,0.754,0.542,3.2,64.603
13-Jul-21,234,wau5,340,5,18.854,261.819,8.069,8.823,0.758,0.536,3.371,54.173
13-Jul-21,234,wau5,340,6,18.844,261.708,8.139,8.827,0.667,0.534,3.726,46.64
13-Jul-21,234,wau5,340,7,18.833,261.578,8.139,8.831,0.701,0.529,3.397,40.308
13-Jul-21,234,wau5,340,8,18.822,261.5,8.208,8.831,0.648,0.536,3.476,35.462
13-Jul-21,234,wau5,340,9,18.813,261.404,8.197,8.831,0.667,0.551,3.476,30.8
13-Jul-21,234,wau5,340,10,18.796,261.443,8.231,8.827,0.731,0.56,3.397,26.532
13-Jul-21,234,wau5,340,11,18.775,261.369,8.201,8.827,0.795,0.591,3.476,22.836
13-Jul-21,234,wau5,340,12,18.764,261.404,8.204,8.827,0.785,0.6,3.45,19.777
13-Jul-21,234,wau5,340,13,18.757,261.38,8.214,8.827,0.767,0.627,3.279,16.68
13-Jul-21,234,wau5,340,14,18.75,261.361,8.241,8.828,0.785,0.6,3.318,14.219
13-Jul-21,234,wau5,340,15,18.747,261.346,8.206,8.827,0.74,0.604,3.397,12.293
13-Jul-21,234,wau5,340,16,18.744,261.312,8.253,8.827,0.795,0.555,3.423,10.476
13-Jul-21,234,wau5,340,17,18.741,261.298,8.244,8.826,0.781,0.598,3.516,8.922
13-Jul-21,234,wau5,340,18,18.737,261.236,8.193,8.827,0.784,0.584,3.429,7.583
13-Jul-21,234,wau5,340,19,18.734,261.235,8.155,8.826,0.758,0.57,3.502,6.595
13-Jul-21,234,wau5,340,20,18.73,261.158,8.134,8.826,0.79,0.542,3.502,5.552
13-Jul-21,234,wau5,340,21,18.68,261.404,8.209,8.809,0.822,0.49,3.555,4.914
13-Jul-21,234,wau8,350,1,18.821,260.615,7.143,8.81,0.712,0.433,3.476,275.225
13-Jul-21,234,wau8,350,2,18.814,260.762,7.357,8.812,0.69,0.481,3.344,231.86
13-Jul-21,234,wau8,350,3,18.806,260.887,7.526,8.812,0.74,0.554,3.521,185.093
13-Jul-21,234,wau8,350,4,18.796,260.928,7.678,8.813,0.74,0.65,3.42,153.02
13-Jul-21,234,wau8,350,5,18.78,260.977,7.851,8.814,0.767,0.616,3.594,125.324
13-Jul-21,234,wau8,350,6,18.732,260.85,7.959,8.819,0.752,0.559,3.566,103.296
13-Jul-21,234,wau8,350,7,18.664,260.536,7.953,8.826,0.736,0.573,3.499,87.678
13-Jul-21,234,wau8,350,8,18.598,260.188,7.982,8.833,0.62,0.557,3.397,74.953
13-Jul-21,234,wau8,350,9,18.536,259.849,8.019,8.842,0.528,0.542,3.329,65.092
13-Jul-21,234,wau8,350,10,18.432,259.353,8.053,8.849,0.476,0.557,3.387,57.306
13-Jul-21,234,wau8,350,11,18.342,258.44,8.015,8.862,0.395,0.544,3.126,51.15
13-Jul-21,234,wau8,350,12,18.243,257.739,8.074,8.861,0.356,0.61,3.397,46.134
13-Jul-21,234,wau8,350,13,18.041,256.575,8.081,8.86,0.37,0.65,3.259,41.012
13-Jul-21,234,wau8,350,14,17.794,254.724,8.16,8.857,0.329,0.651,3.262,37.113
13-Jul-21,234,wau8,350,15,17.512,253.208,8.299,8.855,0.329,0.677,3.427,33.272
13-Jul-21,234,wau8,350,16,17.301,251.627,8.405,8.851,0.336,0.65,3.516,29.755
13-Jul-21,234,wau8,350,17,17.105,250.326,8.548,8.85,0.339,0.618,3.427,26.628
13-Jul-21,234,wau8,350,18,16.93,248.879,8.555,8.846,0.346,0.593,3.397,23.833
13-Jul-21,234,wau8,350,19,16.765,247.957,8.621,8.843,0.336,0.577,3.397,21.412
13-Jul-21,234,wau8,350,20,16.568,246.638,8.722,8.838,0.356,0.537,3.496,19.269
13-Jul-21,234,wau8,350,21,16.412,246.914,8.776,8.832,0.322,0.56,3.476,17.276
13-Jul-21,234,wau8,350,22,16.099,244.084,8.686,8.827,0.323,0.581,3.444,15.614
13-Jul-21,234,wau8,350,23,15.804,242.737,8.729,8.826,0.344,0.603,3.44,14.025
13-Jul-21,234,wau8,350,24,15.684,242.038,8.827,8.824,0.351,0.603,3.404,12.56
13-Jul-21,234,wau8,350,25,15.575,241.517,8.925,8.82,0.341,0.598,3.483,11.271
13-Jul-21,234,wau8,350,26,15.511,241.335,8.849,8.818,0.35,0.544,3.5,10.143
13-Jul-21,234,wau8,350,27,15.417,240.692,8.718,8.822,0.327,0.558,3.476,9.052
13-Jul-21,234,wau8,350,28,15.375,241.366,8.655,8.816,0.357,0.569,3.547,8.055
13-Jul-21,234,wau8,350,29,15.188,239.805,8.491,8.81,0.343,0.529,3.505,7.26
13-Jul-21,234,wau8,350,30,15.095,239.658,7.917,8.798,0.341,0.504,3.557,6.745
13-Jul-21,234,wau8,350,31,14.888,237.847,8.701,8.785,0.356,0.506,3.621,5.934
13-Jul-21,234,wau8,350,32,14.946,239.904,9.096,8.769,0.354,0.52,3.555,5.515
13-Jul-21,236,rac12,358,1,18.552,256.189,7.103,8.898,0.356,0.287,3.239,141.548
13-Jul-21,236,rac12,358,2,18.312,255.173,7.326,8.901,0.364,0.345,3.171,120.027
13-Jul-21,236,rac12,358,3,17.999,254.184,7.822,8.901,0.366,0.42,3.308,98.418
13-Jul-21,236,rac12,358,4,17.814,252.628,8.057,8.902,0.356,0.432,3.42,84.11
13-Jul-21,236,rac12,358,5,17.708,251.892,8.219,8.901,0.337,0.448,3.307,72.232
13-Jul-21,236,rac12,358,6,17.61,251.057,8.391,8.9,0.321,0.446,3.273,65.263
13-Jul-21,236,rac12,358,7,17.553,250.673,8.517,8.901,0.301,0.463,3.273,59.792
13-Jul-21,236,rac12,358,8,17.552,250.499,8.538,8.899,0.294,0.471,3.16,54.832
13-Jul-21,236,rac12,358,9,17.512,250.191,8.38,8.899,0.288,0.479,3.2,50.724
13-Jul-21,236,rac12,358,10,17.455,249.704,8.485,8.9,0.347,0.479,3.239,46.423
13-Jul-21,236,rac12,358,11,17.364,249.459,8.57,8.9,0.306,0.538,3.331,42.739
13-Jul-21,236,rac12,358,12,17.268,248.678,8.618,8.899,0.315,0.507,3.397,38.988
13-Jul-21,236,rac12,358,13,17.166,248.191,8.677,8.898,0.301,0.524,3.134,35.494
13-Jul-21,236,rac12,358,14,17.04,247.071,8.784,8.892,0.323,0.524,3.318,32.353
13-Jul-21,236,rac12,358,15,16.818,245.977,8.81,8.887,0.329,0.515,3.271,29.265
13-Jul-21,236,rac12,358,16,16.681,245.399,8.947,8.884,0.329,0.513,3.16,26.419
13-Jul-21,236,rac12,358,17,16.608,244.931,8.996,8.881,0.301,0.524,3.397,23.879
13-Jul-21,236,rac12,358,18,16.516,244.283,9.071,8.872,0.329,0.513,3.239,21.419
13-Jul-21,236,rac12,358,19,16.415,244.07,9.14,8.869,0.32,0.509,3.344,19.087
13-Jul-21,236,rac12,358,20,16.372,243.503,9.058,8.866,0.295,0.476,3.417,17.401
13-Jul-21,236,rac12,358,21,16.352,243.415,9.011,8.864,0.285,0.467,3.429,15.704
13-Jul-21,236,rac12,358,22,16.34,243.332,9.07,8.86,0.329,0.45,3.239,14.093
13-Jul-21,236,rac12,358,23,16.327,243.12,9.01,8.86,0.329,0.445,3.279,12.743
13-Jul-21,236,rac12,358,24,16.306,243.063,9.055,8.857,0.318,0.456,3.35,11.576
13-Jul-21,236,rac12,358,25,16.291,242.999,9.072,8.855,0.323,0.461,3.365,10.576
13-Jul-21,236,rac12,358,26,16.237,243.554,9.049,8.84,0.356,0.442,3.318,9.228
13-Jul-21,236,rac8,366,1,18.277,256.64,7.512,8.897,0.521,0.429,3.429,437.41
13-Jul-21,236,rac8,366,2,18.178,256.156,7.786,8.896,0.521,0.481,3.327,374.609
13-Jul-21,236,rac8,366,3,18.125,255.862,8.015,8.895,0.507,0.514,3.207,304.802
13-Jul-21,236,rac8,366,4,18.087,255.158,8.026,8.896,0.521,0.515,3.357,262.792
13-Jul-21,236,rac8,366,5,18.061,254.997,8.106,8.895,0.466,0.581,3.081,234.186
13-Jul-21,236,rac8,366,6,18.048,254.846,8.419,8.895,0.438,0.593,3.476,205.258
13-Jul-21,236,rac8,366,7,18.043,254.812,8.518,8.895,0.433,0.659,3.286,186.01
13-Jul-21,236,rac8,366,8,18.039,254.864,8.604,8.893,0.557,0.665,3.055,170.465
13-Jul-21,236,rac8,366,9,18.039,254.731,8.478,8.89,0.422,0.7,3.35,153.858
13-Jul-21,236,rac8,366,10,18.032,254.731,8.503,8.891,0.427,0.702,3.192,141.964
13-Jul-21,236,rac8,366,11,18.016,254.526,8.548,8.891,0.393,0.673,3.344,129.822
13-Jul-21,236,rac8,366,12,18.004,254.43,8.613,8.891,0.362,0.689,3.46,121.016
13-Jul-21,236,rac8,366,13,18.001,254.386,8.658,8.888,0.416,0.703,3.278,109.372
13-Jul-21,236,rac8,366,14,18,254.343,8.641,8.889,0.384,0.703,3.292,98.773
13-Jul-21,236,rac8,366,15,17.986,254.007,8.615,8.884,0.373,0.695,3.397,90.042
13-Jul-21,236,rac8,366,16,17.971,253.74,8.573,8.882,0.356,0.656,3.239,82.396
13-Jul-21,236,rac8,366,17,17.955,253.441,8.594,8.876,0.379,0.612,3.279,75.075
13-Jul-21,236,rac8,366,18,17.946,253.536,8.561,8.875,0.368,0.57,2.993,69.189
13-Jul-21,236,rac8,366,19,17.898,253.758,8.08,8.869,0.437,0.442,3.33,63.091
13-Jul-21,236,rac8,366,20,17.798,252.953,7.733,8.864,0.506,0.383,3.314,58.591
13-Jul-21,236,rac8,366,21,17.755,252.625,7.689,8.86,0.548,0.365,3.279,53.507
14-Jul-21,236,rac38,374,1,18.766,256.213,7.696,8.885,0.329,0.148,3.239,214.137
14-Jul-21,236,rac38,374,2,18.682,255.435,7.877,8.888,0.308,0.148,2.884,198.7
14-Jul-21,236,rac38,374,3,18.632,256.061,8.358,8.89,0.301,0.141,3.144,177.116
14-Jul-21,236,rac38,374,4,18.569,255.546,8.456,8.89,0.301,0.157,2.97,158.226
14-Jul-21,236,rac38,374,5,18.483,255.13,8.468,8.893,0.258,0.162,3.128,152.816
14-Jul-21,236,rac38,374,6,18.415,254.834,8.57,8.895,0.225,0.16,3.176,137.828
14-Jul-21,236,rac38,374,7,18.34,254.473,8.587,8.897,0.26,0.177,2.804,137.685
14-Jul-21,236,rac38,374,8,18.242,254.076,8.61,8.899,0.258,0.189,3.065,133.834
14-Jul-21,236,rac38,374,9,18.159,253.608,8.616,8.901,0.247,0.221,3.255,129.096
14-Jul-21,236,rac38,374,10,18.122,253.498,8.677,8.901,0.269,0.255,2.986,127.428
14-Jul-21,236,rac38,374,11,18.058,253.116,8.664,8.9,0.252,0.235,3.113,125.22
14-Jul-21,236,rac38,374,12,17.911,252.347,8.659,8.899,0.269,0.228,2.97,124.002
14-Jul-21,236,rac38,374,13,17.808,251.92,8.652,8.899,0.247,0.262,3.081,123.05
14-Jul-21,236,rac38,374,14,17.725,251.496,8.665,8.898,0.269,0.244,3.081,119.576
14-Jul-21,236,rac38,374,15,17.259,248.563,8.725,8.904,0.318,0.239,3.081,114.864
14-Jul-21,236,rac38,374,16,15.155,235.76,9.166,8.928,0.274,0.262,3.239,108.976
14-Jul-21,236,rac38,374,17,12.344,222.328,9.785,8.96,0.274,0.262,3.16,100.6
14-Jul-21,236,rac38,374,18,11.041,217.326,10.138,8.975,0.301,0.239,3.239,96.332
14-Jul-21,236,rac38,374,19,10.329,213.726,10.477,8.984,0.356,0.274,3.239,90.873
14-Jul-21,236,rac38,374,20,9.667,210.592,10.964,8.992,0.301,0.296,3.634,87.038
14-Jul-21,236,rac38,374,21,9.159,207.139,11.423,8.996,0.301,0.308,3.397,82.655
14-Jul-21,236,rac38,374,22,8.876,206.187,11.894,8.993,0.34,0.337,3.602,78.232
14-Jul-21,236,rac38,374,23,8.729,204.975,12.14,8.991,0.449,0.363,3.492,73.375
14-Jul-21,236,rac38,374,24,8.617,203.86,12.184,8.987,0.285,0.349,3.492,69.235
14-Jul-21,236,rac38,374,25,8.502,203.422,12.336,8.985,0.323,0.344,3.271,65.269
14-Jul-21,236,rac38,374,26,8.379,202.338,12.489,8.982,0.301,0.402,3.397,60.125
14-Jul-21,236,rac38,374,27,8.185,200.582,12.551,8.984,0.307,0.429,3.46,55.987
14-Jul-21,236,rac38,374,28,7.932,199.855,12.61,8.971,0.323,0.513,3.634,49.76
14-Jul-21,236,rac38,374,29,7.723,198.279,12.717,8.951,0.356,0.568,3.35,44.348
14-Jul-21,236,rac38,374,30,7.543,197.108,12.663,8.947,0.411,0.607,3.417,39.365
14-Jul-21,236,rac38,374,31,7.429,196.757,12.69,8.946,0.329,0.676,3.423,34.708
14-Jul-21,236,rac38,374,32,7.312,195.478,12.692,8.931,0.322,0.67,3.357,30.708
14-Jul-21,236,rac38,374,33,7.162,194.927,12.698,8.912,0.312,0.673,3.539,26.987
14-Jul-21,236,rac38,374,34,6.991,193.807,12.762,8.893,0.307,0.629,3.634,23.695
14-Jul-21,236,rac38,374,35,6.841,192.917,12.778,8.879,0.288,0.616,3.634,20.786
14-Jul-21,236,rac38,374,36,6.654,192.082,12.785,8.87,0.329,0.625,3.618,18.256
14-Jul-21,236,rac38,374,37,6.478,190.952,12.79,8.861,0.34,0.675,3.523,16.03
14-Jul-21,236,rac38,374,38,6.23,189.55,12.745,8.854,0.345,0.709,3.634,13.86
14-Jul-21,236,rac38,374,39,6.049,188.962,12.708,8.842,0.307,0.771,3.745,12.147
14-Jul-21,236,rac38,374,40,5.888,187.796,12.675,8.833,0.274,0.832,3.697,10.697
14-Jul-21,236,rac38,374,41,5.751,187.062,12.643,8.824,0.274,0.866,3.673,9.431
14-Jul-21,236,rac38,374,42,5.61,186.354,12.662,8.816,0.285,0.933,3.587,8.387
14-Jul-21,236,rac38,374,43,5.491,185.772,12.659,8.806,0.29,0.98,3.602,7.357
14-Jul-21,236,rac38,374,44,5.388,185.045,12.635,8.793,0.323,0.98,3.697,6.432
14-Jul-21,236,rac38,374,45,5.278,184.503,12.608,8.782,0.323,0.898,3.602,5.707
14-Jul-21,236,rac38,374,46,5.206,184.007,12.576,8.768,0.285,0.837,3.429,5.043
14-Jul-21,236,rac38,374,47,5.146,183.573,12.537,8.754,0.274,0.855,3.476,4.551
14-Jul-21,236,rac38,374,48,5.092,183.35,12.501,8.744,0.258,0.885,3.555,4.13
14-Jul-21,236,rac38,374,49,5.039,182.756,12.456,8.734,0.263,0.834,3.602,3.679
14-Jul-21,236,rac38,374,50,4.958,182.537,12.426,8.72,0.274,0.798,3.587,3.337
14-Jul-21,236,rac38,374,51,4.894,181.92,12.395,8.708,0.296,0.762,3.555,3.001
14-Jul-21,236,rac38,374,52,4.823,181.632,12.31,8.696,0.236,0.698,3.745,2.686
14-Jul-21,236,rac38,374,53,4.764,181.412,12.253,8.682,0.285,0.684,3.666,2.449
14-Jul-21,236,rac38,374,54,4.707,180.819,12.194,8.673,0.258,0.675,3.571,2.217
14-Jul-21,236,rac38,374,55,4.662,180.646,12.104,8.664,0.247,0.593,3.318,2.019
14-Jul-21,236,rac38,374,56,4.634,180.392,12.074,8.656,0.274,0.604,3.476,1.843
14-Jul-21,236,rac38,374,57,4.617,180.167,12.007,8.652,0.247,0.627,3.634,1.667
14-Jul-21,236,rac38,374,58,4.597,180.052,11.953,8.648,0.247,0.606,3.618,1.529
14-Jul-21,236,rac38,374,59,4.572,179.787,11.914,8.645,0.247,0.613,3.602,1.377
14-Jul-21,236,rac38,374,60,4.547,179.648,11.873,8.642,0.247,0.611,3.76,1.26
14-Jul-21,236,rac38,374,61,4.533,179.527,11.844,8.637,0.247,0.629,3.634,1.151
14-Jul-21,236,rac38,374,62,4.522,179.268,11.798,8.633,0.247,0.584,3.571,1.038
14-Jul-21,236,rac38,374,63,4.51,179.213,11.783,8.629,0.247,0.559,3.515,0.965
14-Jul-21,236,rac38,374,64,4.501,179.129,11.812,8.623,0.252,0.515,3.602,0.887
14-Jul-21,236,rac38,374,65,4.491,179.054,11.806,8.62,0.274,0.492,3.571,0.81
14-Jul-21,236,rac38,374,66,4.481,178.968,11.777,8.615,0.252,0.486,3.681,0.74
14-Jul-21,236,rac38,374,67,4.473,178.904,11.753,8.609,0.23,0.445,3.571,0.686
14-Jul-21,236,rac38,374,68,4.463,178.708,11.729,8.604,0.247,0.426,3.508,0.635
14-Jul-21,236,rac38,374,69,4.452,178.72,11.719,8.601,0.263,0.413,3.555,0.576
14-Jul-21,236,rac38,374,70,4.441,178.559,11.722,8.595,0.274,0.401,3.555,0.526
14-Jul-21,236,rac38,374,71,4.428,178.57,11.697,8.592,0.274,0.36,3.508,0.48
14-Jul-21,236,rac38,374,72,4.415,178.426,11.675,8.587,0.23,0.342,3.666,0.438
14-Jul-21,236,rac38,374,73,4.402,178.288,11.639,8.584,0.241,0.333,3.65,0.408
14-Jul-21,236,rac38,374,74,4.396,178.226,11.628,8.582,0.247,0.305,3.634,0.376
14-Jul-21,236,rac38,374,75,4.392,178.267,11.628,8.578,0.247,0.281,3.634,0.349
14-Jul-21,236,rac38,374,76,4.387,178.096,11.622,8.575,0.247,0.308,3.713,0.313
14-Jul-21,236,rac38,374,77,4.381,178.121,11.6,8.573,0.225,0.29,3.713,0.292
14-Jul-21,236,rac38,374,78,4.372,178.005,11.601,8.57,0.219,0.267,3.713,0.267
14-Jul-21,236,rac38,374,79,4.369,177.965,11.573,8.564,0.247,0.239,3.713,0.25
14-Jul-21,236,rac38,374,80,4.366,177.907,11.551,8.563,0.247,0.262,3.634,0.226
14-Jul-21,236,rac38,374,81,4.365,177.873,11.539,8.561,0.219,0.262,3.871,0.206
14-Jul-21,236,rac38,374,82,4.362,177.896,11.538,8.559,0.241,0.255,3.602,0.182
14-Jul-21,236,rac38,374,83,4.364,177.873,11.546,8.557,0.225,0.269,3.776,0.16
14-Jul-21,236,rac38,374,84,4.362,177.827,11.518,8.556,0.241,0.251,3.713,0.151
14-Jul-21,236,rac38,374,85,4.36,177.792,11.5,8.554,0.241,0.26,3.65,0.135
14-Jul-21,236,rac38,374,86,4.356,177.769,11.513,8.552,0.252,0.255,3.587,0.123
14-Jul-21,236,rac38,374,87,4.351,177.706,11.517,8.544,0.241,0.223,3.697,0.107
14-Jul-21,236,rac38,374,88,4.346,177.711,11.517,8.545,0.263,0.212,3.76,0.094
14-Jul-21,236,rac38,374,89,4.342,177.628,11.533,8.545,0.233,0.222,3.594,0.091
14-Jul-21,236,rac38,374,90,4.335,177.619,11.52,8.542,0.219,0.212,3.571,0.078
14-Jul-21,236,rac38,374,91,4.332,177.573,11.507,8.54,0.208,0.194,3.713,0.071
14-Jul-21,236,rac38,374,92,4.327,177.585,11.512,8.537,0.192,0.214,3.713,0.065
14-Jul-21,236,rac38,374,93,4.325,177.55,11.528,8.534,0.225,0.173,3.666,0.054
14-Jul-21,236,rac38,374,94,4.323,177.538,11.514,8.533,0.247,0.16,3.634,0.041
14-Jul-21,236,rac38,374,95,4.322,177.51,11.493,8.533,0.247,0.187,3.539,0.031
14-Jul-21,236,rac38,374,96,4.323,177.492,11.492,8.53,0.225,0.187,3.666,0.026
